category,qid,name,question,answer,model_output_norm,correct
Dominoes,722,pilot_dominoes_4midRM1_tdwroom_2_0006,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,723,pilot_dominoes_4midRM1_tdwroom_2_0007,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,724,pilot_dominoes_4midRM1_tdwroom_2_0008,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,725,pilot_dominoes_4midRM1_tdwroom_2_0009,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,726,pilot_dominoes_4midRM1_tdwroom_2_0010,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,727,pilot_dominoes_4midRM1_tdwroom_2_0011,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,728,pilot_dominoes_4midRM1_tdwroom_2_0012,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,729,pilot_dominoes_4midRM1_tdwroom_2_0013,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,730,pilot_dominoes_4midRM1_tdwroom_2_0014,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,731,pilot_dominoes_4midRM1_tdwroom_2_0015,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,732,pilot_dominoes_4midRM1_tdwroom_2_0016,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,733,pilot_dominoes_4midRM1_tdwroom_2_0017,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,734,pilot_dominoes_4midRM1_tdwroom_2_0018,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,735,pilot_dominoes_4midRM1_tdwroom_2_0019,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,736,pilot_dominoes_4midRM1_tdwroom_2_0020,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,737,pilot_dominoes_4midRM1_tdwroom_2_0021,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,738,pilot_dominoes_4midRM1_tdwroom_2_0022,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,739,pilot_dominoes_4midRM1_tdwroom_2_0023,Will the red domino fall onto the yellow mat?,no,yes,0
Dominoes,740,pilot_dominoes_4midRM1_tdwroom_2_0024,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,741,pilot_dominoes_4mid_boxroom_0000,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,742,pilot_dominoes_4mid_boxroom_0001,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,743,pilot_dominoes_4mid_boxroom_0002,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,744,pilot_dominoes_4mid_boxroom_0003,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,745,pilot_dominoes_4mid_boxroom_0004,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,746,pilot_dominoes_4mid_boxroom_0005,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,747,pilot_dominoes_4mid_boxroom_0006,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,748,pilot_dominoes_4mid_boxroom_0007,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,749,pilot_dominoes_4mid_boxroom_0008,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,750,pilot_dominoes_4mid_boxroom_0009,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,751,pilot_dominoes_4mid_boxroom_0010,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,752,pilot_dominoes_4mid_boxroom_0011,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,753,pilot_dominoes_4mid_boxroom_0012,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,754,pilot_dominoes_4mid_boxroom_0013,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,755,pilot_dominoes_4mid_boxroom_0014,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,756,pilot_dominoes_4mid_boxroom_0015,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,757,pilot_dominoes_4mid_boxroom_0016,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,758,pilot_dominoes_4mid_boxroom_0017,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,759,pilot_dominoes_4mid_boxroom_0018,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,760,pilot_dominoes_4mid_boxroom_0019,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,761,pilot_dominoes_4mid_boxroom_0020,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,762,pilot_dominoes_4mid_boxroom_0021,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,763,pilot_dominoes_4mid_boxroom_0022,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,764,pilot_dominoes_4mid_boxroom_0023,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,765,pilot_dominoes_4mid_boxroom_0024,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,766,pilot_dominoes_4mid_boxroom_2_0000,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,767,pilot_dominoes_4mid_boxroom_2_0001,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,768,pilot_dominoes_4mid_boxroom_2_0002,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,769,pilot_dominoes_4mid_boxroom_2_0003,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,770,pilot_dominoes_4mid_boxroom_2_0004,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,771,pilot_dominoes_4mid_boxroom_2_0005,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,772,pilot_dominoes_4mid_boxroom_2_0006,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,773,pilot_dominoes_4mid_boxroom_2_0007,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,774,pilot_dominoes_4mid_boxroom_2_0008,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,775,pilot_dominoes_4mid_boxroom_2_0009,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,776,pilot_dominoes_4mid_boxroom_2_0010,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,777,pilot_dominoes_4mid_boxroom_2_0011,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,778,pilot_dominoes_4mid_boxroom_2_0012,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,779,pilot_dominoes_4mid_boxroom_2_0013,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,780,pilot_dominoes_4mid_boxroom_2_0014,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,781,pilot_dominoes_4mid_boxroom_2_0015,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,782,pilot_dominoes_4mid_boxroom_2_0016,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,783,pilot_dominoes_4mid_boxroom_2_0017,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,784,pilot_dominoes_4mid_boxroom_2_0018,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,785,pilot_dominoes_4mid_boxroom_2_0019,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,786,pilot_dominoes_4mid_boxroom_2_0020,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,787,pilot_dominoes_4mid_boxroom_2_0021,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,788,pilot_dominoes_4mid_boxroom_2_0022,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,789,pilot_dominoes_4mid_boxroom_2_0023,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,790,pilot_dominoes_4mid_boxroom_2_0024,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,791,pilot_dominoes_4mid_tdwroom_0000,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,792,pilot_dominoes_4mid_tdwroom_0001,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,793,pilot_dominoes_4mid_tdwroom_0002,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,794,pilot_dominoes_4mid_tdwroom_0003,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,795,pilot_dominoes_4mid_tdwroom_0004,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,796,pilot_dominoes_4mid_tdwroom_0005,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,797,pilot_dominoes_4mid_tdwroom_0006,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,798,pilot_dominoes_4mid_tdwroom_0007,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,799,pilot_dominoes_4mid_tdwroom_0008,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,800,pilot_dominoes_4mid_tdwroom_0009,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,801,pilot_dominoes_4mid_tdwroom_0010,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,802,pilot_dominoes_4mid_tdwroom_0011,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,803,pilot_dominoes_4mid_tdwroom_0012,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,804,pilot_dominoes_4mid_tdwroom_0013,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,805,pilot_dominoes_4mid_tdwroom_0014,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,806,pilot_dominoes_4mid_tdwroom_0015,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,807,pilot_dominoes_4mid_tdwroom_0016,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,808,pilot_dominoes_4mid_tdwroom_0017,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,809,pilot_dominoes_4mid_tdwroom_0018,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,810,pilot_dominoes_4mid_tdwroom_0019,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,811,pilot_dominoes_4mid_tdwroom_0020,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,812,pilot_dominoes_4mid_tdwroom_0021,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,813,pilot_dominoes_4mid_tdwroom_0022,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,814,pilot_dominoes_4mid_tdwroom_0023,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,815,pilot_dominoes_4mid_tdwroom_0024,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,816,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0000,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,817,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0001,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,818,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0002,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,819,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0003,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,820,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0004,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,821,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0005,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,822,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0006,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,823,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0007,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,824,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0008,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,825,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0009,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,826,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0010,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,827,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0011,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,828,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0012,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,829,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0013,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,830,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0014,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,831,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0015,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,832,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0016,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,833,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0017,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,834,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0018,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,835,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0019,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,836,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0020,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,837,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0021,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,838,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0022,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,839,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0023,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,840,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0024,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,841,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0025,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,842,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0026,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,843,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0027,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,844,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0028,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,845,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0029,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,846,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0030,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,847,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0031,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,848,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0032,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,849,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0033,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,850,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0034,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,851,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0035,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,852,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0036,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,853,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0037,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,854,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0038,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,855,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0039,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,856,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0040,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,857,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0041,Will the red domino fall onto the yellow mat?,no,yes,0
Dominoes,858,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0042,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,859,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0043,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,860,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0044,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,861,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0045,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,862,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0046,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,863,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0047,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,864,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0048,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,865,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0049,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,866,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0050,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,867,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0051,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,868,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0052,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,869,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0053,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,870,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0054,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,871,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0055,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,872,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0056,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,873,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0057,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,874,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0058,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,875,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0059,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,876,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0060,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,877,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0061,Will the red domino fall onto the yellow mat?,no,yes,0
Dominoes,878,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0062,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,879,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0063,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,880,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0064,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,881,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0065,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,882,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0066,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,883,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0067,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,884,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0068,Will the red domino fall onto the yellow mat?,no,yes,0
Dominoes,885,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0069,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,886,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0070,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,887,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0071,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,888,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0072,Will the red domino fall onto the yellow mat?,yes,no,0
Dominoes,889,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0073,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,890,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0074,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,891,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0075,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,892,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0076,Will the red domino fall onto the yellow mat?,no,yes,0
Dominoes,893,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0077,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,894,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0078,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,895,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0079,Will the red domino fall onto the yellow mat?,no,no,1
Dominoes,896,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0080,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,897,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0081,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,898,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0082,Will the red domino fall onto the yellow mat?,yes,yes,1
Dominoes,899,pilot_dominoes_SJ020_d3chairs_o1plants_tdwroom_0083,Will the red domino fall onto the yellow mat?,yes,yes,1
